floor_rate,date,block_number,charged_static_floor_gas,charged_regular_gas_8279,incremental_data_gas_8279
96,2026-05-14,25094659,6442646.5430971645,6476219.54020939,33572.997112225596
96,2026-05-14,25094672,24230086.70725369,25462228.395429462,1232141.6881757693
96,2026-05-14,25094776,16655279.882374344,17059394.166860685,404114.28448634036
96,2026-05-14,25095123,46141818.277329154,46847625.82201749,705807.5446883332
96,2026-05-14,25095187,39009735.77579684,40019273.9938829,1009538.2180860632
96,2026-05-14,25095541,32798866.063956384,34464482.51797857,1665616.45402219
96,2026-05-14,25095670,36797568.045179255,38350834.112489976,1553266.067310717
96,2026-05-14,25095683,46860111.86307996,47675983.99376612,815872.1306861665
96,2026-05-14,25095959,23711161.18235283,24079367.63701777,368206.4546649423
96,2026-05-14,25095988,70333769.17061892,74224785.11380018,3891015.9431812675
96,2026-05-14,25096327,41319934.90058386,44608165.33514571,3288230.4345618472
96,2026-05-14,25096493,44539286.62973412,45292665.297181524,753378.6674474021
96,2026-05-14,25096521,29716757.392963674,31283068.652231604,1566311.2592679285
96,2026-05-14,25096692,49801117.287027664,51094343.455510005,1293226.168482346
96,2026-05-14,25096792,44200274.890920885,44788908.87290832,588633.9819874294
96,2026-05-14,25096797,33969561.07054545,34521419.95541076,551858.884865312
96,2026-05-15,25096841,55660689.48267564,56747586.038770095,1086896.5560944544
96,2026-05-15,25097176,36275557.431813896,38029334.38145238,1753776.9496384854
96,2026-05-15,25097225,5021155.098231509,5302890.5933760125,281735.4951445027
96,2026-05-15,25097457,63343442.89098532,64531578.47250153,1188135.5815162156
96,2026-05-15,25097486,86908371.31273454,89509681.27426606,2601309.961531514
96,2026-05-15,25097656,45873368.37282177,48449613.200777635,2576244.827955858
96,2026-05-15,25097720,61579377.68198105,63625458.52948816,2046080.8475071143
96,2026-05-15,25097932,52113174.17216656,53736532.6041169,1623358.431950337
96,2026-05-15,25097953,53027359.3341552,54892982.8752177,1865623.5410624994
96,2026-05-15,25098084,62539870.63178748,63202688.56759326,662817.9358057786
96,2026-05-15,25098097,34979248.349096805,36705877.5865133,1726629.2374165002
96,2026-05-15,25098129,57327581.25709272,60361222.60552382,3033641.3484310983
96,2026-05-15,25098134,59335956.52541887,62492853.08874923,3156896.5633303584
96,2026-05-15,25098194,35658932.54335079,36882522.60199566,1223590.058644868
96,2026-05-15,25098399,54704906.74679671,55211750.633358754,506843.88656204555
96,2026-05-15,25098402,43222680.70505546,45009109.35848017,1786428.6534247098
96,2026-05-15,25098752,17033414.437758595,17275716.147489358,242301.70973076287
96,2026-05-15,25098827,92352590.06276898,92988593.5934759,636003.5307069231
96,2026-05-15,25098851,43292768.666591935,44601321.78689976,1308553.1203078288
96,2026-05-15,25099136,80806586.90786657,85057069.54756169,4250482.63969513
96,2026-05-15,25099138,46081024.08861168,46631225.219508566,550201.1308968898
96,2026-05-15,25099141,44803735.83836732,45419135.76588881,615399.9275214893
96,2026-05-15,25099208,39787877.609229036,40410007.329439655,622129.7202106245
96,2026-05-15,25099220,53913539.40335479,55928656.80505604,2015117.401701257
96,2026-05-15,25099262,27977659.075231165,28731679.243699674,754020.1684685095
96,2026-05-15,25099298,59846376.52637546,63555726.43580205,3709349.909426593
96,2026-05-15,25099353,57336569.73793778,59378521.24109639,2041951.5031586112
96,2026-05-15,25099379,25135144.650137477,25657478.960009627,522334.3098721502
96,2026-05-15,25099428,47303582.90500103,48472971.88897137,1169388.9839703478
96,2026-05-15,25099832,34840232.82423385,36434558.848481044,1594326.024247186
96,2026-05-15,25100036,46332363.07170428,49340772.92346467,3008409.851760388
96,2026-05-15,25100431,41924939.46671022,43593720.18684229,1668780.720132078
96,2026-05-15,25100434,38601677.07749282,39832132.55592958,1230455.4784367578
96,2026-05-15,25100594,29368979.31047678,29752988.05616157,384008.7456847915
96,2026-05-15,25101385,31330224.299483933,33597061.99960419,2266837.7001202544
96,2026-05-15,25102130,20480174.934587788,26640980.989640657,6160806.055052869
96,2026-05-15,25102420,24884613.012175355,27654448.47268747,2769835.460512118
96,2026-05-15,25102510,33569475.48444981,36446103.51603784,2876628.0315880263
96,2026-05-15,25102727,30673520.531607173,31211038.92777744,537518.3961702663
96,2026-05-15,25103025,52389642.19538081,52832888.66009807,443246.464717264
96,2026-05-15,25103031,28428642.632927254,32373522.090917327,3944879.4579900703
96,2026-05-15,25103187,49344491.82536344,51440857.10890047,2096365.2835370316
96,2026-05-15,25103222,34357330.80943508,36335506.432880506,1978175.6234454361
96,2026-05-15,25103225,10337411.077828702,10518611.436514173,181200.35868546978
96,2026-05-15,25103428,26535175.744229317,28087189.427645717,1552013.6834163982
96,2026-05-15,25103587,61042244.9800697,63846896.342325166,2804651.362255466
96,2026-05-15,25103628,34422553.43819036,36033528.976407886,1610975.5382175206
96,2026-05-15,25103844,31836531.309287842,32700488.41197544,863957.1026876
96,2026-05-15,25103872,32718981.406909734,33951656.19047927,1232674.7835695355
96,2026-05-15,25103986,28041770.19825344,28472872.543519128,431102.34526568686
96,2026-05-16,25104004,37700329.59691406,38011808.83298816,311479.2360741
96,2026-05-16,25104272,16547840.961617509,17468823.805061396,920982.843443888
96,2026-05-16,25104302,69996091.48504573,71186215.47093035,1190123.9858846206
96,2026-05-16,25104377,34604410.71602959,35045242.02991442,440831.31388482486
96,2026-05-16,25104718,43836617.82113363,45185685.941530064,1349068.120396433
96,2026-05-16,25104918,25203264.095250603,25620465.558272753,417201.46302214835
96,2026-05-16,25104993,10904923.788427193,11952958.230642015,1048034.442214824
96,2026-05-16,25105108,8688320.144282319,8899710.686736055,211390.542453736
96,2026-05-16,25105262,42636837.85149161,44589543.60604762,1952705.7545560184
96,2026-05-16,25105485,45855462.853598736,46405821.50453258,550358.650933848
96,2026-05-16,25105535,79021275.41923624,80118387.82541358,1097112.4061773492
96,2026-05-16,25105575,47092723.38541304,48625486.47671252,1532763.0912994759
96,2026-05-16,25105580,31349486.64703427,34169460.08828366,2819973.44124939
96,2026-05-16,25105603,20283425.752914365,21030214.464584928,746788.7116705623
96,2026-05-16,25105800,62766267.01385997,64190701.90179508,1424434.8879351108
96,2026-05-16,25105818,50357289.90775416,50766525.31699371,409235.4092395593
96,2026-05-16,25105842,43106519.15461743,43675696.766220994,569177.6116035691
96,2026-05-16,25105861,30715131.904405147,30971340.162928637,256208.25852349115
96,2026-05-16,25106219,33189756.116193537,33886409.9031772,696653.786983666
96,2026-05-16,25106227,7015296.075117913,7096247.145874009,80951.0707560957
96,2026-05-16,25106477,46641909.2618529,47449920.28866883,808011.026815937
96,2026-05-16,25106683,38766546.596775874,39496809.80589033,730263.2091144514
96,2026-05-16,25106750,47147537.22716716,48047101.12161866,899563.8944514972
96,2026-05-16,25106850,42552859.51457964,43707763.40778144,1154903.8932017973
96,2026-05-16,25106900,52677865.119521484,54062602.07666689,1384736.9571454118
96,2026-05-16,25107549,30700535.600634374,31537924.20721262,837388.6065782442
96,2026-05-16,25107653,21433745.917485937,21561174.51850278,127428.60101684148
96,2026-05-16,25107664,46748219.8170994,47765444.05571333,1017224.2386139359
96,2026-05-16,25107719,46440664.11833021,48473163.356615104,2032499.238284891
96,2026-05-16,25107788,28451383.609260153,29286056.71215647,834673.1028963199
96,2026-05-16,25107789,47001243.6560866,48373327.77462881,1372084.1185422046
96,2026-05-16,25107796,29809070.83109336,30276678.630135182,467607.79904182325
96,2026-05-16,25107841,19473633.069837976,19779080.23025592,305447.1604179445
96,2026-05-16,25107938,50830322.76066307,52376788.28660341,1546465.5259403433
96,2026-05-16,25108065,33557519.54217721,34506979.26792823,949459.7257510202
96,2026-05-16,25108279,31035994.964429617,32072823.39922506,1036828.4347954429
96,2026-05-16,25108322,48738000.33984772,49350356.58702224,612356.2471745163
96,2026-05-16,25108869,48910592.30531704,50502644.33666897,1592052.031351934
96,2026-05-16,25109252,48838278.14261205,49647445.194818355,809167.0522063124
96,2026-05-16,25109257,45794572.8579924,47089867.92380445,1295295.0658120427
96,2026-05-16,25109447,46853134.45911834,47555250.053349026,702115.5942306925
96,2026-05-16,25109706,33605870.33336442,34528285.49697713,922415.1636127125
96,2026-05-16,25109933,25620955.187774166,26354960.05214226,734004.8643680954
96,2026-05-16,25110273,33944224.6518822,36461449.87908394,2517225.2272017356
96,2026-05-16,25110435,41067474.48599812,44588030.82959834,3520556.343600221
96,2026-05-16,25110467,30175040.263280157,31750570.83951362,1575530.5762334622
96,2026-05-16,25110603,56170201.8101638,57697371.490411706,1527169.6802479026
96,2026-05-16,25110621,18626483.699804038,19029605.81107373,403122.1112696922
96,2026-05-16,25110717,26120871.976798937,26517564.69419059,396692.71739165526
96,2026-05-16,25111081,59423067.97516549,59948355.78869977,525287.8135342799
96,2026-05-17,25111478,51835257.46274536,52136761.018971205,301503.5562258415
96,2026-05-17,25111586,35546490.83362897,37357679.3556704,1811188.5220414351
96,2026-05-17,25111632,73342992.60070182,74925637.37507677,1582644.7743749511
96,2026-05-17,25111675,55826559.58155485,57748729.48745459,1922169.9058997415
96,2026-05-17,25111724,35345927.747483246,36157990.61029036,812062.8628071216
96,2026-05-17,25111763,12884079.399694115,13122405.69433255,238326.29463843408
96,2026-05-17,25112122,23780054.425624143,25370533.737002976,1590479.3113788322
96,2026-05-17,25112219,57885661.333260305,59325272.481508225,1439611.1482479237
96,2026-05-17,25112240,26503017.152613785,28123355.79758109,1620338.6449673078
96,2026-05-17,25112467,56053402.82704081,57469333.93199857,1415931.1049577668
96,2026-05-17,25112637,45758738.005354516,47195591.93175092,1436853.9263964074
96,2026-05-17,25112819,37278252.345433176,38920569.13828269,1642316.7928495102
96,2026-05-17,25112865,52003966.33643172,53549428.1983518,1545461.861920081
96,2026-05-17,25113674,12502832.39887649,12644879.403430102,142047.00455361133
96,2026-05-17,25113705,32645647.804389637,33787250.660658345,1141602.8562687114
96,2026-05-17,25113758,34038680.48793309,35894309.295658894,1855628.8077257979
96,2026-05-17,25113849,23527138.37484268,24200144.440202296,673006.0653596147
96,2026-05-17,25114306,44113188.213418625,46235059.99516664,2121871.781748013
96,2026-05-17,25114331,50012878.1033827,51777997.19628994,1765119.0929072464
96,2026-05-17,25114515,63232870.1621735,66981609.18415903,3748739.021985532
96,2026-05-17,25114541,29863194.381049924,30687730.21273325,824535.8316833281
96,2026-05-17,25114571,17819350.578388534,19232402.549167085,1413051.9707785514
96,2026-05-17,25114826,79914882.99263716,83454197.38817449,3539314.3955373345
96,2026-05-17,25114827,31890839.495555226,33705040.844620936,1814201.34906571
96,2026-05-17,25115136,35329575.810107045,36328430.578059815,998854.7679527646
96,2026-05-17,25115213,31532674.16299089,33126878.20121837,1594204.0382274804
96,2026-05-17,25115233,15951180.955964318,16705479.345370404,754298.3894060864
96,2026-05-17,25115395,29133301.12799836,30066286.640738737,932985.5127403798
96,2026-05-17,25115490,37984302.4840332,38851021.01335451,866718.5293213093
96,2026-05-17,25115884,36237959.03902542,38163958.50599963,1925999.4669742177
96,2026-05-17,25116018,20999437.27879688,21403476.787709914,404039.50891303417
96,2026-05-17,25116103,44129979.54360698,44656278.409022674,526298.8654156888
96,2026-05-17,25116160,88872852.4267529,89160042.003113,287189.5763601107
96,2026-05-17,25116260,27444999.781851318,28026897.205233328,581897.4233820081
96,2026-05-17,25116274,18854474.28702478,19037909.218885966,183434.93186118754
96,2026-05-17,25116280,36818495.288993046,38008475.7710069,1189980.4820138451
96,2026-05-17,25116371,58422291.31579941,60135250.6797596,1712959.3639601888
96,2026-05-17,25116434,45225194.816659376,46473797.025163226,1248602.2085038489
96,2026-05-17,25116436,70330716.16501419,70950163.92008919,619447.7550750019
96,2026-05-17,25116441,40057800.266004585,41832837.833726406,1775037.5677218188
96,2026-05-17,25116455,25130071.057226136,25897115.251823906,767044.1945977677
96,2026-05-17,25116985,48001185.61598595,49003360.902784035,1002175.2867980797
96,2026-05-17,25117294,44500453.29310039,46202757.874150924,1702304.5810505352
96,2026-05-17,25117339,44410369.141243264,45545514.96007797,1135145.8188347043
96,2026-05-17,25117587,29657257.613401704,31017239.135674447,1359981.522272742
96,2026-05-17,25117602,37618620.15811763,38557631.85252437,939011.6944067376
96,2026-05-17,25117644,46797299.77438238,48243677.06441503,1446377.2900326478
96,2026-05-17,25117691,33963028.87537127,35201387.86481113,1238358.9894398658
96,2026-05-17,25118287,29748000.686713506,29873448.235815283,125447.54910177871
96,2026-05-17,25118348,63570687.427191734,67317701.90842381,3747014.4812320797
96,2026-05-18,25118447,39773268.472564995,42335589.03328712,2562320.560722124
96,2026-05-18,25118648,62379283.50778702,64918207.94139768,2538924.4336106633
96,2026-05-18,25118809,51423136.68250554,52366954.470312335,943817.7878067996
96,2026-05-18,25119004,69606686.75983536,73108381.57918365,3501694.8193482873
96,2026-05-18,25119019,63465023.06733054,64781799.24909356,1316776.181763021
96,2026-05-18,25119040,75855146.13014054,77374617.52839111,1519471.3982505696
96,2026-05-18,25119111,75761730.35673316,78431388.6652167,2669658.3084835424
96,2026-05-18,25119501,57891161.52234658,59340590.974484935,1449429.4521383515
96,2026-05-18,25119594,54005239.47555614,55947669.86767589,1942430.3921197467
96,2026-05-18,25119610,49191279.8925622,50962241.45847009,1770961.5659078825
96,2026-05-18,25119655,1934012.0686372998,1934012.0686372998,0.0
96,2026-05-18,25119910,94205350.77794991,95300644.90699677,1095294.1290468683
96,2026-05-18,25120208,16555278.419831468,16659671.859088117,104393.4392566505
96,2026-05-18,25120328,36072034.13280299,37365137.8695946,1293103.736791604
96,2026-05-18,25120369,35412863.23519662,37020695.59982874,1607832.364632121
96,2026-05-18,25120696,24878188.366291232,25170511.96696478,292323.60067354573
96,2026-05-18,25120809,32379913.89356999,34186554.21631975,1806640.322749755
96,2026-05-18,25120987,39552908.00801448,40166065.27607606,613157.2680615855
96,2026-05-18,25121046,35716396.83372515,36652753.073416024,936356.2396908773
96,2026-05-18,25121225,33827861.09316553,35186553.4814759,1358692.3883103617
96,2026-05-18,25121251,76092423.93299182,79455887.57845345,3363463.645461626
96,2026-05-18,25121434,23179356.46543812,23373070.732087273,193714.26664915303
96,2026-05-18,25121645,47137700.895620175,49073993.54847324,1936292.6528530624
96,2026-05-18,25121694,26418103.310814917,28671833.63261192,2253730.3217970007
96,2026-05-18,25121832,31574039.963125605,33066041.8261649,1492001.8630392945
96,2026-05-18,25122025,29497294.11078732,30616754.376656827,1119460.2658695052
96,2026-05-18,25122220,46921717.300802805,47754619.27669663,832901.9758938281
96,2026-05-18,25122280,43587750.84322077,45822484.3946636,2234733.551442832
96,2026-05-18,25122431,44811770.127510466,44811989.37285508,219.24534462011798
96,2026-05-18,25122664,18872375.507444743,18988457.559293453,116082.05184870861
96,2026-05-18,25122718,78823045.3580689,79634467.72457285,811422.3665039545
96,2026-05-18,25122906,31216729.93126051,31709419.36144714,492689.43018663017
96,2026-05-18,25123218,32566434.03516858,33683975.51433953,1117541.4791709532
96,2026-05-18,25123769,26260234.49977753,27083802.827598114,823568.3278205844
96,2026-05-18,25123835,43022654.901534185,49368052.78664032,6345397.885106138
96,2026-05-18,25123854,58694919.30028312,60045447.52389355,1350528.2236104358
96,2026-05-18,25124206,40947656.03604411,41705458.21839273,757802.1823486132
96,2026-05-18,25124260,12930248.8187155,13161972.603974104,231723.7852586038
96,2026-05-18,25124495,29961646.42274045,30661012.425311655,699366.0025712072
96,2026-05-18,25124499,34713163.45465465,35442899.5478187,729736.0931640544
96,2026-05-18,25124503,29985642.895144824,31683731.821405545,1698088.9262607214
96,2026-05-18,25124833,30776071.354968682,31633221.957027122,857150.6020584403
96,2026-05-18,25124844,37814107.27208865,38776476.018669106,962368.7465804629
96,2026-05-18,25125018,23558307.16746835,23963731.88409703,405424.71662867686
96,2026-05-18,25125080,28161718.150527496,29498607.658408485,1336889.5078809902
96,2026-05-18,25125192,39977017.92654477,40879587.537869036,902569.6113242613
96,2026-05-18,25125376,66783750.89720571,68585898.55581513,1802147.6586094126
96,2026-05-18,25125394,33032305.0060035,35264541.991074055,2232236.985070556
96,2026-05-18,25125437,35082520.04756409,35900765.74974157,818245.7021774796
96,2026-05-18,25125457,35879080.20348876,36536318.89158425,657238.6880954858
96,2026-05-19,25125686,61307123.25695236,63293836.981232524,1986713.7242801618
96,2026-05-19,25125775,47799912.97301032,47993851.511374906,193938.53836458892
96,2026-05-19,25126199,45477679.48176928,45888935.37455042,411255.8927811433
96,2026-05-19,25126833,5370575.332699002,5378639.332699002,8064.0
96,2026-05-19,25126869,48692878.62055505,50403206.598104976,1710327.9775499285
96,2026-05-19,25126918,54299748.91486871,56278263.5461526,1978514.6312838928
96,2026-05-19,25126933,13293396.699607998,14705939.133809512,1412542.4342015155
96,2026-05-19,25126954,59121639.55065046,60729618.205969766,1607978.655319301
96,2026-05-19,25127018,91516455.93130271,94749501.94477044,3233046.013467734
96,2026-05-19,25127052,58491695.737167604,60530217.40773362,2038521.6705660203
96,2026-05-19,25127081,23575775.48445069,25074912.066588953,1499136.5821382632
96,2026-05-19,25127096,75056932.38177024,75673164.78198364,616232.4002134023
96,2026-05-19,25127335,39544721.88287026,42449598.23034183,2904876.3474715785
96,2026-05-19,25127349,17465432.667438965,19171313.642278362,1705880.9748393968
96,2026-05-19,25127611,41873126.98922727,43629510.04618072,1756383.056953444
96,2026-05-19,25127708,8101328.562701963,8210901.221224371,109572.6585224091
96,2026-05-19,25128074,32165528.636584878,35497468.62090108,3331939.984316199
96,2026-05-19,25128240,33819793.479407124,34040522.52588007,220729.0464729435
96,2026-05-19,25128425,80748656.33486894,81724118.94379729,975462.6089283568
96,2026-05-19,25128474,12848450.771212256,13114178.771212256,265728.0
96,2026-05-19,25128734,42421385.74173113,44720224.303563915,2298838.5618327833
96,2026-05-19,25128909,47207563.69423548,49181023.68050975,1973459.986274267
96,2026-05-19,25129092,74336631.97058627,75139975.68048616,803343.709899883
96,2026-05-19,25129441,27595931.418850634,28087736.65015901,491805.2313083711
96,2026-05-19,25129529,41755865.98081705,42728943.199723944,973077.2189068932
96,2026-05-19,25129584,92360187.43113843,94921227.18481474,2561039.7536763167
96,2026-05-19,25129906,42176759.10222308,43815585.14588998,1638826.043666901
96,2026-05-19,25129909,44648375.03627455,45648447.454698324,1000072.4184237765
96,2026-05-19,25130025,77598353.51144719,80120477.48436531,2522123.97291812
96,2026-05-19,25130052,39563706.642306015,40217240.443233356,653533.8009273403
96,2026-05-19,25130054,35685260.33647819,36552769.29313612,867508.9566579341
96,2026-05-19,25130058,53409956.59709363,55212446.19083001,1802489.5937363768
96,2026-05-19,25130250,47870840.54264345,49548598.455723464,1677757.9130800166
96,2026-05-19,25130281,48474882.84281149,50587001.06695727,2112118.2241457906
96,2026-05-19,25130779,54096545.22845976,57913364.91947626,3816819.691016497
96,2026-05-19,25131189,30080865.738053337,30835883.642520446,755017.9044671074
96,2026-05-19,25131303,20083841.81391185,20592025.68289539,508183.8689835367
96,2026-05-19,25131330,45212972.90876235,46022322.90834246,809349.9995801107
96,2026-05-19,25131444,52256096.476052664,53171382.45767027,915285.9816176062
96,2026-05-19,25131715,38831276.09503007,40406816.821311474,1575540.7262814082
96,2026-05-19,25131804,45172781.648897804,46461866.16510194,1289084.5162041334
96,2026-05-19,25131905,59346507.0557755,64005630.67902835,4659123.623252842
96,2026-05-19,25131907,43649472.30342855,46818231.71797808,3168759.4145495277
96,2026-05-19,25131909,51401513.07203122,54014862.107749425,2613349.0357182026
96,2026-05-19,25132001,47917444.61836455,48301293.56697852,383848.9486139693
96,2026-05-19,25132215,49462577.28750406,51662284.56512048,2199707.27761642
96,2026-05-19,25132257,42348410.37864747,42642926.52000912,294516.1413616567
96,2026-05-19,25132271,17571509.654704314,18692263.165977035,1120753.5112727208
96,2026-05-19,25132368,28415840.505965177,31138436.62006639,2722596.1141012125
96,2026-05-19,25132370,44137999.68987061,44737838.06260034,599838.3727297222
96,2026-05-20,25132763,23323248.485942103,25125926.508783583,1802678.0228414831
96,2026-05-20,25132784,13719870.787422894,13755426.277596114,35555.49017322165
96,2026-05-20,25133147,45721033.40107991,49006230.003187776,3285196.602107863
96,2026-05-20,25133217,39800049.32630339,42582783.378676265,2782734.0523728696
96,2026-05-20,25133333,29261026.456526034,31403348.697080817,2142322.240554785
96,2026-05-20,25133368,33304233.329719562,35234342.061457366,1930108.7317378053
96,2026-05-20,25133607,75328587.12353987,77261082.20244163,1932495.0789017775
96,2026-05-20,25133658,60807656.603566386,63997680.27470912,3190023.6711427355
96,2026-05-20,25133681,21832681.851550184,23259384.689781465,1426702.838231278
96,2026-05-20,25133785,39646089.31840242,40884266.054683514,1238176.7362810955
96,2026-05-20,25133792,29218607.041186612,30131196.219004434,912589.1778178226
96,2026-05-20,25134070,25288303.344947334,27012698.24311567,1724394.8981683394
96,2026-05-20,25134144,17132854.113974266,18540344.40882451,1407490.2948502456
96,2026-05-20,25134228,48245142.83262901,51710259.069387026,3465116.2367580147
96,2026-05-20,25134383,73067529.79736263,76343368.62134528,3275838.823982655
96,2026-05-20,25134621,64538942.37410771,67384453.18400425,2845510.8098965306
96,2026-05-20,25134661,72137007.90765704,75663167.34575322,3526159.4380961824
96,2026-05-20,25134826,34224987.8450579,35225709.75083931,1000721.9057814104
96,2026-05-20,25134849,26743139.876690064,27926598.83278059,1183458.9560905239
96,2026-05-20,25134872,39171329.46253467,40636942.101132296,1465612.638597619
96,2026-05-20,25135058,41348766.15193318,43033017.56784286,1684251.4159096861
96,2026-05-20,25135125,18616590.514716204,19851239.69925469,1234649.1845384878
96,2026-05-20,25135136,44945224.46180564,45586219.97204262,640995.5102369799
96,2026-05-20,25135285,5497910.3913301965,5611850.3544839285,113939.96315373281
96,2026-05-20,25135434,38777408.68755195,40704865.240395226,1927456.5528432785
96,2026-05-20,25135498,29809815.270203162,31055082.984759867,1245267.714556702
96,2026-05-20,25135556,39542218.98126379,42262942.33568335,2720723.3544195653
96,2026-05-20,25136552,20936650.016078945,22735622.179562367,1798972.1634834243
96,2026-05-20,25136555,38062907.36506755,39439876.16236486,1376968.7972973126
96,2026-05-20,25136741,28228487.76854919,29071501.39013575,843013.6215865619
96,2026-05-20,25136851,55904233.094031364,58234138.73812545,2329905.6440940867
96,2026-05-20,25136974,43907302.41540416,45336275.13176644,1428972.716362276
96,2026-05-20,25137131,56583419.40589745,58612243.79658247,2028824.390685014
96,2026-05-20,25137238,53754824.93621638,55372085.43886633,1617260.50264995
96,2026-05-20,25137304,25672017.56476073,26486368.829461873,814351.2647011448
96,2026-05-20,25137520,40142314.17374623,40786634.68965311,644320.5159068914
96,2026-05-20,25137599,10284098.704649251,10407555.580773868,123456.87612461597
96,2026-05-20,25137618,39367718.14180929,40380084.40872914,1012366.2669198513
96,2026-05-20,25137873,42597179.69423373,43201641.02758449,604461.3333507659
96,2026-05-20,25138166,32045344.10938168,35037482.52870945,2992138.419327769
96,2026-05-20,25138684,43151865.09932515,46149458.27543959,2997593.176114442
96,2026-05-20,25138975,18482187.028379098,19669314.373586386,1187127.3452072914
96,2026-05-20,25139024,34366237.26061438,34821343.57556934,455106.3149549593
96,2026-05-20,25139063,39259281.33969255,39917279.33141948,657997.9917269363
96,2026-05-20,25139165,45677704.625957504,47775581.841114745,2097877.215157239
96,2026-05-20,25139247,43583736.307743564,46485439.058862776,2901702.7511192127
96,2026-05-20,25139467,25076140.20653935,25590617.708867896,514477.50232854555
96,2026-05-20,25139468,15933845.422768487,16140814.444749739,206969.02198125282
96,2026-05-20,25139554,32381759.490478702,33885761.33768766,1504001.84720896
96,2026-05-20,25139659,52709040.169009835,54460539.53924891,1751499.3702390797
96,2026-05-21,25139960,33595462.43278891,34958106.00595953,1362643.5731706228
96,2026-05-21,25139972,31032477.919082742,31570604.872295476,538126.953212735
96,2026-05-21,25140055,50001392.01273924,50366826.67056311,365434.6578238649
96,2026-05-21,25140191,53988590.237266295,55085204.09992382,1096613.8626575235
96,2026-05-21,25140413,43627828.711715385,43867451.52356075,239622.8118453643
96,2026-05-21,25140458,33839876.588889755,34087661.14395236,247784.55506261007
96,2026-05-21,25140623,41712578.326951355,41920592.64261531,208014.31566395902
96,2026-05-21,25140712,37358482.024431445,38101178.86244737,742696.838015931
96,2026-05-21,25140760,56519105.41678222,59295039.13801708,2775933.721234858
96,2026-05-21,25140990,65706117.31666747,70256200.80280016,4550083.486132701
96,2026-05-21,25141170,47727541.114858426,51189187.64720998,3461646.5323515534
96,2026-05-21,25141277,25275976.808544714,26871106.468120787,1595129.6595760712
96,2026-05-21,25141506,76619872.57877305,79740105.81971344,3120233.240940395
96,2026-05-21,25141552,20590478.35011157,20774312.86912707,183834.5190154968
96,2026-05-21,25141625,66147024.18600195,69709933.46383066,3562909.2778287167
96,2026-05-21,25141683,76166826.95871675,79538206.31544638,3371379.3567296364
96,2026-05-21,25142146,31935619.222681653,33163825.370945856,1228206.1482642032
96,2026-05-21,25142154,60026165.83939688,61907532.98960676,1881367.150209886
96,2026-05-21,25142158,83969762.51811254,86461860.7951853,2492098.277072762
96,2026-05-21,25142216,26937668.04086046,27414052.00510616,476383.96424569725
96,2026-05-21,25142301,6638985.703919572,6780451.626713832,141465.92279425997
96,2026-05-21,25142395,77373596.90767132,77778171.66695513,404574.7592838126
96,2026-05-21,25142537,26985571.160753943,27816489.61063913,830918.4498851871
96,2026-05-21,25142542,64757571.3664325,67144483.3030083,2386911.936575806
96,2026-05-21,25142807,16841667.856771484,17159076.416004524,317408.5592330414
96,2026-05-21,25142910,57364307.02863858,58779289.15818113,1414982.1295425454
96,2026-05-21,25142992,50064589.82875227,51615837.81023989,1551247.9814876162
96,2026-05-21,25143248,56635846.61826545,57242101.23112286,606254.6128574095
96,2026-05-21,25143276,38902714.21740382,40718991.394066155,1816277.1766623324
96,2026-05-21,25143322,40371727.02677395,43162401.12927627,2790674.1025023144
96,2026-05-21,25143437,42093756.10323286,42786634.543003656,692878.4397707998
96,2026-05-21,25143498,71478630.6472921,74529582.82323648,3050952.175944376
96,2026-05-21,25143956,47642184.58648213,49798836.45823224,2156651.871750106
96,2026-05-21,25144170,39163114.7207598,40398143.798493266,1235029.0777334706
96,2026-05-21,25144360,81776614.869523,83390499.68397802,1613884.814455009
96,2026-05-21,25144397,32943824.905927118,34077947.39955233,1134122.4936252167
96,2026-05-21,25144412,39760973.20683741,40603996.258184224,843023.0513468133
96,2026-05-21,25144733,54425163.03563357,57643685.93222361,3218522.8965900415
96,2026-05-21,25144941,38096836.79521435,39442598.044408716,1345761.2491943678
96,2026-05-21,25145016,34370061.39567876,35182541.29279988,812479.8971211249
96,2026-05-21,25145475,37912413.257868595,40307396.698905095,2394983.441036505
96,2026-05-21,25145514,28402421.828541413,29016650.89973416,614229.071192749
96,2026-05-21,25145685,33887030.07028777,35281815.82268114,1394785.752393365
96,2026-05-21,25145788,26141326.648286555,26714191.435022008,572864.78673545
96,2026-05-21,25146000,38015390.66801904,39091195.606029466,1075804.9380104232
96,2026-05-21,25146164,25369328.258914005,26795783.884085447,1426455.6251714425
96,2026-05-21,25146694,19427560.141281787,19647879.230360072,220319.0890782864
96,2026-05-21,25146842,16041926.566707296,16564296.459538419,522369.89283112314
96,2026-05-21,25146992,35024334.56602658,35857103.30990628,832768.7438796938
96,2026-05-21,25147068,19495279.95223954,19850663.87048302,355383.9182434785
96,2026-05-22,25147234,12457314.879279923,12485871.805297697,28556.926017773745
96,2026-05-22,25147311,23694255.007380936,25155016.88120603,1460761.8738250923
96,2026-05-22,25147316,48233496.54974305,48814954.79151658,581458.2417735342
96,2026-05-22,25147320,41731960.43044426,43468398.07916946,1736437.6487252004
96,2026-05-22,25147451,43186541.419407636,44517778.64689711,1331237.2274894682
96,2026-05-22,25147529,66148436.697701804,68362909.06176196,2214472.3640601523
96,2026-05-22,25147626,49378183.18254418,51269959.29615819,1891776.1136140048
