mechanism,workload,propagation_time_s,execution_time_s,safe_payload_bytes,execution_capacity_gas,transfer_capacity_gas,maximum_candidate_limit,physical_binding_constraint,benchmark,benchmark_label,optimize_floor,match_state_growth,shared_limit,shared_target,minimum_sufficient_floor_rate,floor_rate,cpsb,m_data,m_state,floor_payload_feasible,target_limit_ratio,n_replications,burn_in_blocks,measured_blocks,daily_block_length,m_execution,reference_cpsb,reference_m_state,static_bytes_per_reference_data_gas,equilibrium_fee_wei,equilibrium_floor_bounded,equilibrium_binding_branch,equilibrium_regular_gas,equilibrium_state_gas,equilibrium_execution_gas,equilibrium_data_gas,equilibrium_state_activity_multiple,equilibrium_state_bytes,equilibrium_annual_state_gib,included_execution,included_execution_p05,included_execution_p95,included_data,included_data_p05,included_data_p95,included_state,included_state_p05,included_state_p95,included_execution_metered,included_execution_metered_p05,included_execution_metered_p95,included_data_metered,included_data_metered_p05,included_data_metered_p95,included_state_metered,included_state_metered_p05,included_state_metered_p95,included_regular_metered,included_regular_metered_p05,included_regular_metered_p95,shared_gas_used,shared_gas_used_p05,shared_gas_used_p95,shared_target_utilisation,shared_target_utilisation_p05,shared_target_utilisation_p95,shared_fee_wei,shared_fee_wei_p05,shared_fee_wei_p95,shared_fee_log_return_sd,shared_fee_log_return_sd_p05,shared_fee_log_return_sd_p95,shared_limit_hit_fraction,shared_limit_hit_fraction_p05,shared_limit_hit_fraction_p95,shared_near_limit_fraction,shared_near_limit_fraction_p05,shared_near_limit_fraction_p95,shared_fee_floor_bounded_fraction,shared_fee_floor_bounded_fraction_p05,shared_fee_floor_bounded_fraction_p95,shared_target_deviation,shared_target_deviation_p05,shared_target_deviation_p95,shared_rationed_gas,shared_rationed_gas_p05,shared_rationed_gas_p95,regular_binding_fraction,regular_binding_fraction_p05,regular_binding_fraction_p95,runtime_bal_bytes,runtime_bal_bytes_p05,runtime_bal_bytes_p95,estimated_static_payload_bytes,estimated_static_payload_bytes_p05,estimated_static_payload_bytes_p95,estimated_counted_payload_bytes,estimated_counted_payload_bytes_p05,estimated_counted_payload_bytes_p95,included_state_bytes,included_state_bytes_p05,included_state_bytes_p95,annualized_state_growth_gib,annualized_state_growth_gib_p05,annualized_state_growth_gib_p95,base_fee_burn_eth_per_block,base_fee_burn_eth_per_block_p05,base_fee_burn_eth_per_block_p95,base_fee_exposure_proxy_eth_per_block,base_fee_exposure_proxy_eth_per_block_p05,base_fee_exposure_proxy_eth_per_block_p95,equilibrium_log_rmse,equilibrium_log_rmse_p05,equilibrium_log_rmse_p95
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,300000000.0,150000000.0,64,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,149473.1157370768,False,state,83163781.00113425,149999999.9999987,73501735.5231773,9662045.477956943,5.056874281720223,98039.21568627366,239.95252216563298,52862187.43486661,48442371.02076453,56925246.93126091,4861818.492351089,4153038.6153232157,5884593.187349654,26353926.91107985,26047564.28951483,26566238.0961209,76542114.5747982,70142415.45556295,82425245.42102724,10508829.449371353,8976800.465452952,12719558.799260046,149066118.93396097,147333235.362674,150267017.92966193,87050944.02416964,79200039.23461497,94110156.18667929,152195634.49253282,152045226.5763045,152380778.6881864,1.0146375632835518,1.01363484384203,1.0158718579212427,282744.9126600396,122585.83553360982,533167.9343635509,0.06040022351485772,0.05838823375551414,0.06268822695316022,0.07722098214285714,0.06981547619047619,0.0863998015873016,0.08220486111111111,0.07419345238095239,0.09220039682539682,0.0,0.0,0.0,0.39479019576434066,0.3786851364989179,0.4143880010871002,10081958.68343737,8143029.476348239,12491434.521365952,0.11529947916666666,0.07995436507936508,0.1654404761904762,303123.9330554976,283085.8197985631,321039.23397960246,549157.7639485197,469098.83681812655,664683.398114457,852281.6970040173,751252.3215795883,987102.2525569352,97428.83590454968,96296.23226318562,98213.73720892936,238.4586080509764,235.6865428273117,240.37966633687387,4.2410563430701226e-05,1.83871416141157e-05,7.997428496672906e-05,6.007810026823437e-05,2.7525251691169525e-05,0.00011085792951329088,1.205288519442445,1.0512197947652888,1.4306450309525705
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,325000000.0,162500000.0,64,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,117693.76672129458,False,state,85868368.80592386,162500000.00000328,75661538.49123295,10206830.31469092,5.478280471863733,106209.15032679953,259.9485656794432,54495677.99738879,49913650.82864934,58707664.35400091,5154693.783275615,4396192.756071304,6246833.9539615875,28663419.795185618,28395228.263225917,28853959.270727985,78907336.82269491,72272763.68917368,85006107.1903134,11141879.919499593,9502378.579701718,13502542.870328005,162129338.77596182,160612362.92127815,163207090.11899963,90049216.7421945,81862648.29409927,97472179.0120913,164894704.13384902,164729181.23890886,165094449.9431652,1.0147366408236864,1.0137180383932853,1.0159658458040937,220123.3512216695,95487.5310040543,414990.4892159253,0.06060569162562311,0.05856976698846391,0.06287693871902723,0.07855406746031746,0.07142757936507937,0.0879236111111111,0.08353360615079365,0.07572619047619047,0.0934920634920635,0.0,0.0,0.0,0.3960433612880822,0.379809242065841,0.4154945760579388,11134152.77028272,9009184.661844324,13795693.41325365,0.09516989087301587,0.0653095238095238,0.1371845238095238,316405.85452152306,295535.3051633926,335048.43978778535,582238.9536582797,496563.8654772839,705599.6375249928,898644.8081798027,791172.8785784879,1043430.8332991336,105966.88808886394,104975.40060214259,106671.3007313723,259.3556250422582,256.9289438262868,261.07968606245373,3.576903845904108e-05,1.5516100012509618e-05,6.743616733503784e-05,5.003418238078094e-05,2.292154420288859e-05,9.213656940209648e-05,1.2124653684526188,1.0550562182920702,1.4377661001065989
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,350000000.0,175000000.0,64,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,94328.02942269108,False,state,88456313.54146113,175000000.00001046,77717743.53039083,10738570.0110703,5.899686662007331,114379.0849673271,279.94460919325763,56037042.67401981,51306629.91993786,60402066.837328374,5437939.0191487465,4632351.766444724,6596692.692751828,30958947.59107984,30721308.886211928,31131906.967624966,81139164.85337538,74289735.94059862,87459527.21146657,11754115.008246839,10012836.707015984,14258763.165903214,175113567.676419,173769408.24383423,176091880.43724024,92893279.86162236,84396148.36057805,100645524.2587063,177592299.42532682,177411693.1000153,177806561.18192965,1.0148131395732962,1.013781103428659,1.0160374924681694,174895.08212363633,75928.62625804872,330201.43270351074,0.060770061160162064,0.05871651136317091,0.06304021214035517,0.07958829365079365,0.07264880952380953,0.08913095238095238,0.08461991567460318,0.07691964285714285,0.09464087301587301,0.0,0.0,0.0,0.3970181127045902,0.380700178023818,0.4164047257062735,12168439.167944007,9854605.956989901,15075145.438225735,0.08009796626984127,0.055304563492063495,0.11563988095238095,329243.9919534966,307623.5876890917,348541.56049134297,614232.3982152648,523238.77205328963,745117.2877610443,943476.3901687613,829941.2396793065,1097593.0879017247,114453.31220680979,113574.776629957,115092.73231192172,280.12628152919575,277.9760518889194,281.69127229203497,3.060574696998605e-05,1.3286946600602346e-05,5.778541130281197e-05,4.232158919420101e-05,1.9386279737912885e-05,7.776055280793956e-05,1.2177633309590297,1.0578598968864261,1.442969003839958
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,359634304.0,179817152.0,64,64,1530.0,2.161501805529043,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,86980.77679364083,False,state,89425354.40921809,179817152.00000554,78485084.93699026,10940269.472227827,6.06208487574008,117527.550326801,287.650527673618,56609526.95518505,51824932.58213765,61031781.94668158,5544846.492650914,4721713.323954433,6727992.791304464,31840753.092405237,31613207.23856639,32007885.809127606,81968096.82852739,75040215.32254551,88371326.90021421,11985195.705246333,10205991.874918085,14542568.565990869,180101337.58944395,178814266.5041484,181046692.9253996,93953292.53377353,85341970.3286295,101825050.19536099,182485684.5234608,182299407.30472785,182705555.35029042,1.014840255747465,1.0138043299936583,1.0160630024342194,160818.28462849784,69840.85407334182,303755.10707902984,0.06082416312595653,0.058765176846273144,0.06309385124747645,0.07991753472222221,0.07307738095238095,0.08953373015873016,0.08496155753968254,0.07725793650793651,0.09500992063492064,0.0,0.0,0.0,0.39733759263558033,0.3809924879801629,0.416718156834223,12563392.258356906,10172581.873649001,15562774.234042816,0.07510478670634921,0.05173214285714286,0.10838690476190475,334088.94521165115,312197.53735734563,353623.0183386848,626307.935216533,533332.4423912907,759948.0488519458,960396.880428184,844610.3909801766,1117963.350438118,117713.29254212024,116872.0696105545,118331.17184666642,288.1051346666105,286.04622831245626,289.61740398131246,2.891704525246963e-05,1.2558057924266555e-05,5.4620536783869e-05,3.982004517765663e-05,1.823937232889731e-05,7.310984301472536e-05,1.2194423167951107,1.0587429900085779,1.4446010848789603
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,375000000.0,187500000.0,67,67,1530.0,2.2871073920400034,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,76764.77445877087,False,state,91441518.69822547,187500000.00001308,79682221.25328617,11759297.444939297,6.321092852150774,122549.01960785169,299.94065270706477,57492837.31542909,52628206.58458432,61995581.59581184,5636917.315217359,4798776.805550795,6840129.949763944,33232950.2727621,33011794.83149655,33397294.05388749,83247091.24929754,76203320.62926409,89766866.25926556,12892235.259951916,10975317.904725386,15644111.770619245,187976043.74489063,186725118.8477437,188905623.98186857,96139326.5092493,87282317.89677292,104245450.25109857,190287813.83180583,190092758.2952762,190517037.62829778,1.0148683404362977,1.013828044241473,1.0160908673509215,141477.76557364134,61470.49696380318,267311.9884035457,0.06088468162062824,0.05881616567911747,0.06315567166099602,0.08026537698412697,0.0734236111111111,0.08987996031746032,0.08532862103174603,0.07754960317460317,0.09538988095238095,0.0,0.0,0.0,0.3976784214016681,0.38124251770396206,0.41709937329981644,13167146.756706377,10660619.973844653,16306153.560124487,0.06997271825396825,0.048088293650793645,0.10125892857142857,341647.78759708675,319366.99499978195,361519.11708933744,636707.6256050237,542037.0061881758,772614.2952969811,978355.4132021104,860486.162258227,1138897.5994352389,122860.15931038605,122042.56133839456,123467.72809272454,300.70217202202844,298.70108812796036,302.1892061714829,2.6526296449007787e-05,1.1525223244182083e-05,5.0121132066167975e-05,3.633998011331045e-05,1.6649662499284635e-05,6.664427046914492e-05,1.2210298677498725,1.0595514193194293,1.445956606781292
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,400000000.0,200000000.0,72,72,1530.0,2.5297123127871743,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,63308.22922671631,False,state,94848706.32025363,199999999.99998695,81564794.00591955,13283912.31433408,6.742499042293249,130718.95424835748,319.93669622082587,58876323.64744315,53888275.34326076,63501072.09578462,5762170.1636684425,4903938.8537584515,6992061.610909571,35490802.40506847,35276240.21502163,35653481.28224914,85250318.40421152,78027844.58445527,91946750.06528817,14576632.811406948,12405554.499508103,17687904.348884575,200747167.21445945,199533535.82479364,201667330.2298492,99826951.21561839,90540099.21590199,108324898.96376039,202980443.45565385,202771314.79800475,203225146.9932316,1.0149022172782693,1.0138565739900238,1.016125734966158,116193.75544512583,50519.360257499015,219618.88686990543,0.06096441007312787,0.05888233024631242,0.06323788922462176,0.08069816468253968,0.07381349206349205,0.09035019841269841,0.08586867559523809,0.07817956349206348,0.09590575396825396,0.0,0.0,0.0,0.3981285229919229,0.38153937922483094,0.4176327661526149,14137050.970003184,11445580.342533771,17497741.79915044,0.06357762896825397,0.04346428571428571,0.09191567460317461,353689.84738331626,330812.570015977,374075.5475170155,650855.3306852924,553915.3918862062,789775.4565865234,1004545.1780686087,883811.5248526868,1169043.082256642,131207.29883298004,130414.0757024795,131808.7125685289,321.1319272714402,319.1905011852422,322.60389684708224,2.3238034844380308e-05,1.0103413233863621e-05,4.392387184873224e-05,3.160080700475168e-05,1.4484715163161922e-05,5.785815790216641e-05,1.2229381245538191,1.0605615131643455,1.4474720026679058
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,425000000.0,212500000.0,76,76,1530.0,2.741198959017473,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,52824.37891763159,False,state,98104836.8417305,212499999.9999876,83373693.53520703,14731143.306523465,7.163905232436627,138888.88888888079,339.9327397346298,60204159.10005612,55097942.87555953,64945269.33003825,5901579.765250056,5021166.658710402,7161526.86817541,37747837.03550653,37539530.24474558,37908618.53851075,87172965.54165027,79779389.78808005,94037883.92744802,16177404.30906203,13764016.817910125,19631169.99601804,213513666.63573387,212335417.7565019,214423097.50461778,103350369.85071218,93627891.51129575,112222907.41005684,215673342.50969142,215450219.27572104,215933259.9716095,1.014933376516195,1.0138833848269226,1.0161565175134564,96608.35162166288,42031.187613092574,182653.55287205614,0.06103424692489113,0.058942282399398846,0.06330919208716622,0.08111979166666666,0.07418650793650794,0.09070634920634921,0.08629340277777778,0.07861210317460318,0.09638789682539683,0.0,0.0,0.0,0.39854317763747066,0.3818319070175306,0.41812177468075623,15106971.513277005,12231216.373593243,18687800.262755413,0.05808035714285714,0.03975694444444444,0.0839186507936508,365483.57689283736,342035.020496876,386361.2012148968,666602.0857725007,567156.6429409891,808917.0929708274,1032085.662665338,908275.3859661709,1200877.192296663,139551.41610178683,138781.3187950993,140145.81536249528,341.55428550717966,339.6694602384427,343.0090870453395,2.052862339422066e-05,8.931203804557984e-06,3.8813946767505854e-05,2.7722071562281677e-05,1.2709870440935874e-05,5.069011459837892e-05,1.2246164789285416,1.0614783633016482,1.4488735959434245
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,450000000.0,225000000.0,81,81,1530.0,3.0271211899142436,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,44535.26644046533,False,state,101652597.41564925,225000000.00000715,85115895.78368536,16536701.631963894,7.5853114225806415,147058.82352941643,359.928783248464,61477044.01751429,56259720.44011095,66325058.625472054,6001655.211462297,5105597.704796681,7282098.080097336,39995776.12998182,39787377.82128309,40158893.09595942,89016046.72917505,81461592.43181045,96035757.9365449,18167737.665176723,15455262.999367522,22043793.40529656,226228718.83816066,225049952.30462116,227151359.82189745,107183784.39435169,96970404.61414401,116461180.0056541,228364413.9689967,228127697.71026233,228640190.87569168,1.0149529509733188,1.013900878712277,1.0161786261141852,81237.02637224433,35363.223989049526,153607.16025587128,0.06108473862946071,0.05898319034518291,0.06336156629208588,0.08144407242063492,0.07437103174603174,0.0911954365079365,0.08660280257936509,0.07888392857142858,0.0966279761904762,0.0,0.0,0.0,0.39884850098998126,0.3819976457861497,0.4185165189079759,16060531.304521091,13006364.530106485,19855493.468042318,0.054410962301587304,0.03694543650793651,0.07829861111111111,377010.631678639,353030.5881990399,398343.3664185351,677905.9236995081,576693.3964313797,822535.9924093352,1054916.555378147,928805.7597069308,1226669.3418014639,147861.90773735993,147091.47209452363,148464.9410600637,361.8943444767798,360.00869112499817,363.37027801745324,1.827772713836814e-05,7.956326372699941e-06,3.456164760150861e-05,2.45420080062676e-05,1.1256552129540505e-05,4.48195735121227e-05,1.2256286771744085,1.0620066715183707,1.4495997230178137
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,475000000.0,237500000.0,85,85,1530.0,3.274452060763763,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,37895.07442306996,False,state,105028841.89058116,237500000.00000367,86797370.73081948,18231471.15976169,8.006717612723879,155228.75816993703,379.9248267622614,62705521.90822601,57380744.16314895,67657154.99976651,6119514.055545964,5205063.2842001505,7424807.222102881,42244623.16518243,42037113.73956216,42409359.658582605,90794828.50167203,83084785.31151485,97964574.7005417,20038055.410055265,17043730.19735497,24312175.309188258,238948906.63960686,237775167.90898657,239880708.1810183,110832883.91172734,100153642.38760805,120497174.54043716,241055306.75567842,240804666.45095918,241346492.80396414,1.0149697126554882,1.01391438505667,1.0161957591745858,68961.90720573647,30036.12091315373,130410.56789507013,0.0611315295194782,0.05902293136463661,0.06340957047892375,0.08172743055555555,0.07458928571428572,0.09147519841269841,0.08690724206349207,0.07924900793650794,0.09681051587301587,0.0,0.0,0.0,0.3991503912832285,0.382194835919165,0.4188927413741666,17016730.257520948,13782372.74659849,21025402.699998282,0.05099020337301587,0.03417559523809524,0.0732063492063492,388343.56452498573,363848.46174270834,410117.14174121694,691218.4526185475,587928.3479749202,838655.4410152577,1079562.017143533,950856.524101361,1254781.9079802015,156175.75597359927,155408.6064764618,156784.77658890086,382.2426187792969,380.36500832079133,383.7332063127602,1.637788788380284e-05,7.133196367068911e-06,3.097252416189069e-05,2.186988832165556e-05,1.0033654971852652e-05,3.989756328302971e-05,1.2265965066831144,1.0625363222452804,1.4503352161786496
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,500000000.0,250000000.0,89,89,1530.0,3.536166747247089,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,32513.150702776144,False,state,108459606.19669765,250000000.00000274,88423272.13360794,20036334.063089706,8.428123802867203,163398.6928104593,399.9208702760628,63891308.352643706,58463524.06093693,68941554.90867841,6229402.153846668,5297945.069578892,7557635.781405399,44490430.258927315,44281801.679157585,44658094.83016987,92511794.94392723,84652602.81997211,99824329.08753078,22028204.751662046,18734417.18378651,26725060.338010628,251651899.57375813,250471830.55444592,252600263.24655172,114539999.69558892,103381085.36330427,124597661.34331116,253745753.57947177,253481350.36707377,254052892.4559765,1.014983014317887,1.013925401468295,1.016211569823906,59052.968834612715,25732.535551003977,111679.0787493262,0.0611695567076468,0.05905411925744673,0.06344893418195802,0.08194878472222221,0.07474801587301587,0.09178869047619047,0.08716517857142858,0.07948115079365078,0.09699900793650794,0.0,0.0,0.0,0.39941339233864925,0.38235814239926463,0.4192256363022526,17967764.235602185,14548794.822068337,22187594.291455075,0.04827628968253968,0.03192757936507937,0.06903571428571428,399479.75058817276,374493.4894758077,421673.51824574027,703630.6606107441,598419.6391760176,853658.8465783888,1103110.4111989168,971988.8802725733,1281493.2732619073,164478.36573448242,163707.0787937555,165098.21127225604,402.5633867366424,400.6756498198858,404.0804684380897,1.4762713448373984e-05,6.4327707841288485e-06,2.7919763507263084e-05,1.961605356851974e-05,9.002081563077386e-06,3.5752385528028785e-05,1.227331206061284,1.062933419926909,1.4508630586985123
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,525000000.0,262500000.0,94,94,1530.0,3.885833754446056,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,28104.879612834324,False,state,112276945.22751617,262499999.99998045,89998083.87911603,22278861.348400142,8.849529993009808,171568.62745096762,419.91691378983006,65035125.220556326,59509708.08423734,70176677.98083818,6303383.8400966,5360872.998946173,7645762.594751438,46727751.90025826,46512133.805335745,46902689.966162175,94167991.29153794,86167431.11716367,101612732.78950854,24493901.693077214,20831461.252603516,29710162.36916658,264306896.11393905,263087292.19341028,265296400.96557313,118661892.98461506,106951761.95610815,129155293.32767653,266435674.59647542,266157497.4023405,266759397.73576432,1.014993046081811,1.0139333234374877,1.016226277088626,50979.07671170225,22221.718813228792,96399.6162964501,0.06119226451965503,0.059068899744233426,0.06347378930404066,0.08212115575396825,0.07483333333333334,0.09199801587301587,0.0873406498015873,0.07964186507936508,0.09715773809523809,0.0,0.0,0.0,0.3995883744710935,0.38240830637562273,0.4194757168205873,18903322.000683915,15306750.322787153,23329618.47883433,0.04662388392857143,0.03015674603174603,0.06626190476190476,410408.2110110587,384963.3472382894,432993.13808151433,711987.1258835781,605527.547674785,863613.0486608315,1122395.3368946367,989560.9646171822,1302737.8210844232,172749.60530322813,171952.4785577845,173396.3405003746,422.8073756554011,420.85639541024125,424.3902702210326,1.3381523196289972e-05,5.832866586229341e-06,2.530489182998023e-05,1.7713157704105557e-05,8.132532739891771e-06,3.2254803538724105e-05,1.227609120254202,1.0630588284619742,1.4508880610674137
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,533959303.1674208,266979651.5837104,96,96,1530.0,4.032547620151323,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,26719.968495497193,False,state,113742390.1831887,266979651.5837113,90550783.97764835,23191606.20554035,9.000550225575381,174496.50430307927,427.0829384294267,65435431.58575786,59876250.934679404,70608105.97583571,6322517.271664839,5377288.911697196,7668161.232984291,47527414.03089394,47307918.23822435,47705920.14557807,94747617.24265933,86698168.98891138,102237421.48716348,25495851.977217663,21684173.603730466,30922225.331007484,268830037.22585773,267588499.824395,269839724.08625585,120243469.21987703,108317840.16602917,130903873.41785629,270982791.181607,270699983.07570785,271311890.94398594,1.014994174927378,1.0139348878085974,1.016226852251012,48450.76665584536,21121.412070890387,91611.90085550204,0.06119752872083828,0.059070907077755724,0.06348000141896529,0.08216331845238095,0.07484623015873015,0.09203075396825397,0.08736793154761904,0.07960912698412698,0.0971795634920635,0.0,0.0,0.0,0.3996311021946536,0.38240019168266476,0.4195465908369337,19234763.780434027,15576071.336708361,23733694.361458182,0.04628038194444445,0.029802579365079365,0.06571527777777778,414276.6341657889,388674.6780718438,436994.92685690254,714148.3074482963,607381.7769006824,866143.0456376412,1128424.9416140853,995124.0673074945,1309213.3055066422,175705.90668356715,174894.44432966996,176365.8327361149,430.04296977484086,428.05690290254785,431.65814916650766,1.2934894874672751e-05,5.6386610572849796e-06,2.4458499285136342e-05,1.7102910412216155e-05,7.853984753099019e-06,3.113334224321774e-05,1.2276050183273164,1.0630373683846333,1.4508287996763565
shared_fee_8131_8279,full_multiscale_60d,3.5,5.5,6775042.0,550000000.0,643782271.4932127,550000000.0,execution,floor_optimized_only,"Floor-optimized only: derived F, CPSB=1530",True,False,50000000.0,25000000.0,40,40,1530.0,1.5887467517058966,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1495122567.2146773,False,regular,24999999.99999956,6864314.637069767,24079297.73687559,920702.263123971,0.2314131743322273,4486.480154947561,10.98073073402251,16693542.912644766,16536306.82300012,16826993.29138322,574762.0203793319,508192.4354192958,687688.3192955817,1226800.1639968418,999504.1333937186,1523359.7710875561,24171513.444337524,23943842.525427613,24364743.70352863,913151.2928815822,807389.0810139042,1092562.583466936,6939168.487929786,5653510.481613487,8616603.118857985,25084664.737219118,24903613.785482425,25205981.47438822,25262687.170203425,25241748.142695874,25292521.50336685,1.010507486808137,1.009669925707835,1.011700860134674,2866523225.6400576,1340440093.7245994,6557557041.851894,0.05102639289225475,0.04893287353682743,0.05327173211797638,0.02807167658730159,0.02175,0.03412400793650794,0.03387586805555556,0.026855158730158733,0.041123015873015874,0.0,0.0,0.0,0.31867940524972826,0.30267045970828244,0.33619498960118827,112504.49408556029,71029.30835707835,156163.93419471095,0.9796236359126984,0.9581607142857143,0.9917142857142858,77225.32850309114,76476.39371382528,78014.88927375698,64921.186673386466,57401.94166636935,77676.56902700469,142146.5151764776,134818.44917829233,154333.19815758205,4535.404240476984,3695.1048899434554,5631.766744351624,11.100473202740321,9.043827327686737,13.783837672468339,0.07166329992467396,0.0335085544137872,0.16393783864225459,0.08726850764216705,0.04212648954370204,0.19362298439206832,1.0631801866297623,0.8158196744767786,1.4146891719068153
