benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,4.5,1.5x,1.5,6,117559648.43641625,22169950.740361996,6587914.095036916,170221182.9784819,39095246.77540312,209316429.75388584,111789957.0714103,24355.11047307414,541081.9863672683,2504166.001791338,3045247.988158606,59.60951589349549,435.56015867318536,0.03561507936507936,0.04043650793650794,0.0,0.3392602031289598,5626146.11803036,0.04983738471480446,0.8942460317460318,1.0,1.4132499038771e-07
fully_optimized,4.5,1.5x,1.5,7,115501047.8113349,27809547.808583014,6496594.951738042,167240420.12028566,49040304.46533943,216280724.58562705,110240367.48024072,24017.509254954406,530098.3734678858,3141176.3139671865,3671274.6874350724,58.78323160300048,537.3508332761884,0.02371031746031746,0.028253968253968254,0.0,0.3163785763551845,2283577.7905204487,0.04701760736009881,0.9179761904761905,1.0,1.7584824634022732e-07
fully_optimized,4.5,1.5x,1.5,8,115543247.0733375,20672141.033523556,7847019.484596062,167301522.78939417,36453958.087069094,203755480.8764621,133155648.15612444,29009.945132053257,536219.4944797675,2334983.661742682,2871203.1562224496,71.00229692369324,143201.238313427,0.03400793650793651,0.03878968253968254,0.0,0.33216806294578255,4411467.895223965,0.04985580458608541,0.8000793650793651,0.9714285714285714,4.286898816616016e-05
fully_optimized,4.5,1.5x,1.5,9,113718061.0066354,22072087.81623685,7520602.116718584,164658733.91104993,38922671.95944403,203581405.87049216,127616689.53948537,27803.200335399863,525697.3942317384,2493112.0752264983,3018809.469458237,68.0487700565074,611028.1184524985,0.03906746031746032,0.04375,0.0,0.33553806085067084,6320557.091706723,0.05104998608258006,0.8213690476190476,0.9577777777777777,0.00016135165042104876
fully_optimized,4.5,1.5x,1.5,10,111809966.36921489,26739211.25555325,7105891.464882182,161895897.081094,47152836.506411575,209048733.58750677,120579486.97474803,26270.04073523922,515478.1664873071,3020278.4176226547,3535756.584109962,64.29633782450918,1301.720515818077,0.028769841269841268,0.032996031746031745,0.0,0.32804117088607937,2372472.1405295967,0.04848312834888342,0.8655555555555555,1.0,4.2063286476706614e-07
fully_optimized,4.5,1.5x,1.5,11,119608141.6483255,20524367.52102438,7228600.1982752085,173187310.74844688,36193369.23842094,209380679.98686805,122661724.81823029,26723.68732423318,553074.7118545404,2318292.176484124,2871366.888338664,65.40664498515874,10442.67515868328,0.01996031746031746,0.024226190476190478,0.0,0.3126182271080394,2648445.285620826,0.04629032592452571,0.8682539682539683,0.9978571428571429,3.0018550514152563e-06
fully_optimized,4.5,1.5x,1.5,12,121524600.61470897,21049136.663046133,6931707.983120438,175962258.75761867,37118765.02967556,213081023.7872944,117623776.91724497,25626.095188942258,557050.8167797369,2377566.509550081,2934617.326329818,62.72027097320208,466.3200991490507,0.024662698412698414,0.029047619047619048,0.0,0.3213086549373314,2204502.388596463,0.04654440341996357,0.8956349206349207,1.0,1.4540972037024199e-07
fully_optimized,4.5,1.5x,1.5,13,109866159.16379221,21733651.428497322,7776164.425759708,159081350.02868542,38325861.69805027,197407211.72673517,131953312.50460573,28747.9983670165,508423.3631302703,2454884.615640697,2963307.9787709676,70.3611780968675,396971.64942597516,0.03166666666666667,0.03678571428571428,0.0,0.3514424035848429,3508760.1173110604,0.05204920293998928,0.801765873015873,0.97,0.00010647429914326495
fully_optimized,4.5,1.5x,1.5,14,116147261.9616187,21456101.461187,7501117.590349947,168176109.69219178,37836420.625691384,206012530.3178846,127286057.66801752,27731.1672479341,534263.4594353731,2423534.469667145,2957797.929102518,67.87246794213617,12780.44801581048,0.03646825396825397,0.04134920634920635,0.0,0.3357553117850833,5568849.876168311,0.04963708049730396,0.8403571428571428,0.9976388888888889,3.6525400439043803e-06
fully_optimized,4.5,1.5x,1.5,15,115072567.53573936,21518102.357488725,7501215.054020771,166619999.590242,37945755.119465694,204565754.7097092,127287711.52376412,27731.527565090222,529695.5902501356,2430537.6668513725,2960233.257101508,67.87334982404215,36984.220099128586,0.03896825396825397,0.04496031746031746,0.0,0.36191175198497105,3539433.349283168,0.052855163823067826,0.8381349206349207,0.9927777777777778,1.1026320950525967e-05
fully_optimized,4.5,1.5x,1.5,16,111706615.24472347,21977383.101129103,8100417.630350556,161746249.21376067,38755666.436910465,200501915.65066978,137455547.55177945,29946.742386008595,519706.92091129336,2482414.878351343,3002121.7992626363,73.29512293490636,14342.08416658421,0.030634920634920636,0.03446428571428571,0.0,0.3259141042484423,5380621.7546384325,0.047343494255602026,0.802936507936508,0.9977380952380952,4.007558921958905e-06
fully_optimized,4.5,1.5x,1.5,17,108779144.07566385,19327634.579155933,7872731.727759481,157507400.15151632,34083009.57932497,191590409.7308409,133591957.81620334,29105.001702876543,498991.3221018849,2183117.408558511,2682108.730660396,71.23494937565137,750260.8330771269,0.04406746031746032,0.05015873015873016,0.0,0.3792273867307725,7872252.058208466,0.05578696099003149,0.7698611111111111,0.9556746031746032,0.00019240683743141713
fully_optimized,4.5,1.5x,1.5,18,116422899.97850266,20560948.905758735,7690816.022302707,168575221.37661603,36257878.09909987,204833099.47571597,130505040.07407147,28432.47060437287,535390.7392141393,2322424.159501273,2857814.8987154122,69.58891893577939,91819.20277768729,0.024166666666666666,0.028769841269841268,0.0,0.3310593881251266,3188789.4294723533,0.04880657332256893,0.8321230158730158,0.9902380952380953,2.55431891763425e-05
fully_optimized,4.5,1.5x,1.5,19,117058090.36932355,19725360.73095956,7454463.608226752,169494949.031301,34784373.43149953,204279322.4628022,126494388.77502236,27558.690364928618,533853.1668799705,2228041.834374068,2761895.0012540384,67.45032805859336,627613.1758747326,0.039424603174603175,0.04587301587301587,0.0,0.3525228742613375,6577675.857214896,0.051965180437771874,0.8343650793650793,0.9920634920634921,0.00015804913381924708
fully_optimized,4.5,1.5x,1.5,20,110856307.87318636,19248692.007002875,8226514.305315017,160515041.6642029,33943799.55691496,194458841.22111633,139595275.19208425,30412.91398520354,513500.4466862673,2174200.59554459,2687701.0422308575,74.43608525499226,704166.9925597964,0.04601190476190476,0.0523015873015873,0.0,0.3665618583618431,6347735.540868413,0.0551296305063453,0.7607738095238096,0.9333730158730159,0.00019975630464390655
fully_optimized,4.5,1.5x,1.5,21,113801903.26882274,22828595.559002362,7707861.587845918,164780133.806704,40256723.49782163,205036857.30452362,130794285.35153484,28495.487004691688,524940.600384985,2578562.0156305777,3103502.616015563,69.74315256656125,95666.89874991086,0.03446428571428571,0.04009920634920635,0.0,0.3548978132125521,3080535.536206259,0.05301915498180978,0.8395238095238096,0.9793650793650793,2.705672624953803e-05
fully_optimized,4.5,1.5x,1.5,22,115091179.05445415,21716566.27562993,8090174.310780776,166646948.24800602,38295733.15715411,204942681.4051601,137281729.21740788,29908.873467844853,532604.6652176051,2452954.7936285967,2985559.4588462017,73.20243816217061,47499.84779753234,0.03428571428571429,0.039186507936507936,0.0,0.3450757874573466,4046350.8452814016,0.051669365274272544,0.811031746031746,0.9886507936507937,1.3426971212074386e-05
fully_optimized,4.5,1.5x,1.5,23,112292976.35241783,21874628.366876062,7680614.55629069,162595274.22133723,38574465.236240335,201169739.4575772,130331931.95045298,28394.756416220695,520645.24174064555,2470808.4063725346,2991453.64811318,69.49661286718025,243906.2470435702,0.027797619047619047,0.03123015873015873,0.0,0.32575357935265964,3066586.9429017124,0.04854728464114412,0.8305357142857143,0.9650198412698413,6.882584988883019e-05
fully_optimized,4.5,1.5x,1.5,24,107775870.19350964,21076133.645947125,8524101.42692868,156054703.84506112,37166372.42948718,193221076.27454683,144645014.92309162,31513.075146643056,497969.7714022841,2380615.9040897144,2878585.6754919984,77.12874699884834,262805.88061499293,0.04376984126984127,0.04970238095238095,0.0,0.36241114563714066,6069523.752210354,0.053837329961902096,0.7409126984126985,0.9476587301587301,7.603573482369835e-05
fully_optimized,4.5,1.5x,1.5,25,117275009.25213186,22824021.452859826,7407854.716179575,169809038.0008837,40248657.36314638,210057695.36403146,125703485.01308535,27386.38017714278,539561.9122072959,2578045.3558858237,3117607.2680931194,67.02859616422208,36007.106210235106,0.033095238095238094,0.03861111111111111,0.0,0.3365727423539306,3865425.4972197907,0.05034740328299765,0.8650396825396826,0.9924404761904762,1.0149607919343295e-05
fully_optimized,4.5,1.5x,1.5,26,116776033.185861,24221914.70157288,7218806.835085195,169086542.67695197,42713749.96367196,211800292.64062592,122495541.7692707,26687.481866943508,534713.7687837721,2735941.8162143463,3270655.5849981187,65.31803155907201,9287.079047566984,0.02996031746031746,0.03482142857142857,0.0,0.33644819621673094,3739308.3758088085,0.04973240409757171,0.8723412698412698,0.9995436507936508,2.842539359507097e-06
fully_optimized,4.5,1.5x,1.5,27,113716583.63225201,22613848.633956686,8017110.605730578,164656594.7381405,39878031.45076827,204534626.18891,136041915.16804555,29638.761474519728,524642.2518730595,2554305.6717628585,3078947.923635918,72.54133481070198,168831.2413888075,0.04121031746031746,0.04587301587301587,0.0,0.3433444692797747,7471171.440527496,0.0515143255729747,0.8182936507936508,0.9893055555555555,4.671996332259832e-05
fully_optimized,4.5,1.5x,1.5,28,114626136.4231352,20933447.320798792,7878447.303958156,165973587.04038778,36914754.50040465,202888341.54079095,133688945.11881196,29126.131834163825,523874.94810126274,2364499.032719924,2888373.9808211867,71.28666570427131,410996.70839362056,0.03,0.034444444444444444,0.0,0.35593482798960013,4290671.158619427,0.051615680466817214,0.8346230158730159,0.993015873015873,0.0001040791920004953
fully_optimized,4.5,1.5x,1.5,29,112360002.31131065,20810309.04799454,7792086.436123907,162692324.85193163,36697608.27310123,199389933.12503114,132223492.23515344,28806.861053410335,518141.7948659676,2350590.175641847,2868731.9705078145,70.50524544749629,58531.35311501138,0.03896825396825397,0.04406746031746032,0.0,0.35748366205522986,4794518.501632712,0.052420553325915824,0.8126785714285715,0.9886309523809523,1.6344837315172785e-05
fully_optimized,4.5,1.5x,1.5,30,112336565.6458268,21667514.700436212,7721309.078610383,162658389.59458053,38209233.93758497,200867623.53216526,131022475.09317441,28545.201545353902,519226.0820518439,2447414.2631884096,2966640.3452402535,69.86482968664733,49133.830396747704,0.029404761904761906,0.034444444444444444,0.0,0.3474790462867418,3305588.0570626045,0.050175751261008136,0.8288690476190477,0.990734126984127,1.3711110441977139e-05
fully_optimized,4.5,1.5x,1.5,31,119112140.5289619,21970070.42407598,6984066.921559206,172469123.0163508,38742771.01295075,211211894.02930126,118512252.90462385,25819.662942183844,541594.71216867,2481588.8883672887,3023183.600535959,63.19403109332467,424036.33178641985,0.028373015873015873,0.03363095238095238,0.0,0.3338575509917222,2775051.802338042,0.050468556122177294,0.8654960317460317,0.9843650793650793,0.00010794684343239539
fully_optimized,4.5,2x,2.0,0,107092152.52274126,17070684.395281404,9571015.360940613,155064710.83054104,30103026.699266925,185167737.52980617,162410040.70398635,35383.45113376609,501861.6112012142,1928187.75244945,2430049.363650664,86.60155309321105,143053.6614086429,0.041765873015873,0.0467460317460317,0.0,0.3413799069809516,8322480.213692342,0.050975102179408,0.6667857142857143,0.936468253968254,4.130400686917214e-05
fully_optimized,4.5,2x,2.0,1,107274591.54507576,20673204.04898464,9450130.796880163,155328874.48376817,36455832.64476525,191784707.1285337,160358757.09099966,34936.54838583871,499923.5756608318,2335103.732698554,2835027.308359386,85.5077515896262,189578.66765864263,0.0457341269841269,0.0504960317460317,0.0,0.3566982588831483,8642424.578689674,0.053329240352572,0.7053373015873016,0.9468650793650794,5.6125820756934587e-05
fully_optimized,4.5,2x,2.0,2,114529659.71757948,17508009.5264773,9040235.21323611,165833893.0283015,30874220.74139264,196708113.76969227,153403261.15734148,33421.189794627775,531190.7655196512,1977585.0081355409,2508775.773655192,81.79888760697264,173389.00376975336,0.0353571428571428,0.0395833333333333,0.0,0.3408110575115432,5194300.711331853,0.0510416796711927,0.7377380952380952,0.9624206349206348,4.874488503349625e-05
fully_optimized,4.5,2x,2.0,3,95148571.55443226,15604257.797604898,10402223.711955272,137770932.66375303,27517080.055290017,165288012.71904168,176514770.14290446,38456.376937451954,450735.5852197124,1762550.2337634664,2213285.8189831786,94.12258732283836,2062915.2417604616,0.0541468253968253,0.0598214285714285,0.0,0.3701487788173807,10129987.119115034,0.0562133045591962,0.523154761904762,0.851031746031746,0.0005295844457585
fully_optimized,4.5,2x,2.0,4,100620339.43313298,17299130.8206627,9975642.202040056,145693811.08066115,30505876.91214491,176199687.99280673,169276131.63108975,36879.33151004134,470953.1922507306,1953991.498175827,2424944.690426558,90.26274383849338,290390.01452372276,0.0569246031746031,0.0609920634920634,0.0,0.3784052818631273,8878369.54769103,0.0549816015525483,0.6348611111111111,0.9165873015873016,8.15937538341558e-05
fully_optimized,4.5,2x,2.0,5,107719360.75359768,18315022.77428498,9088161.15905626,155972880.66985178,32297335.40878906,188270216.07864013,154216513.933346,33598.36904865926,500500.7761572299,2068739.7049511736,2569240.4811084033,82.2325366175515,219192.5472221349,0.0545238095238095,0.0604365079365079,0.0,0.3791374211617305,9133682.14005916,0.0563856080587768,0.7065079365079365,0.9198412698412698,6.310029854549409e-05
fully_optimized,4.5,2x,2.0,6,110714719.96829212,20293527.11631752,8460902.389465172,160310028.62625197,35786297.400803946,196096326.02705616,143572593.88313276,31279.43221854744,515323.2711764055,2292218.0232270183,2807541.2944034236,76.55690225804474,74856.22077373652,0.0469642857142857,0.0515277777777777,0.0,0.3548334381654293,9936069.581395945,0.0524029056416626,0.7839087301587302,0.965436507936508,2.0230396494297563e-05
fully_optimized,4.5,2x,2.0,7,109786061.15943971,25649574.848354492,8533992.23002476,158965371.65313935,45231334.52682718,204196706.1799704,144812851.4245387,31549.640833232832,509834.7860751132,2897200.5417546886,3407035.327829802,77.21824209181209,9327.61712296199,0.0334722222222222,0.0381349206349206,0.0,0.3310365529435369,4707483.282410948,0.0496220131260325,0.7902579365079365,0.99640873015873,2.782568175690016e-06
fully_optimized,4.5,2x,2.0,8,101886294.47840162,17257741.19345642,9775176.67599704,147526858.11907536,30432889.03280659,177959747.15188253,165874442.9892255,36138.22287346961,479814.63509716146,1949316.408975557,2429131.0440727184,88.44886879574334,316904.1181348466,0.0501190476190476,0.0553571428571428,0.0,0.3563282526281279,8969524.674157426,0.0535440806262088,0.6172619047619048,0.8643452380952381,9.445897118840786e-05
fully_optimized,4.5,2x,2.0,9,103958349.68267494,19221267.925607264,9423189.428381972,150527102.61418054,33895438.99705901,184422541.61124113,159901590.46975815,34836.94781476213,487019.9768642732,2171102.9588801917,2658122.935744465,85.26397762558877,734651.1452778932,0.0494047619047619,0.0540277777777777,0.0,0.3476424362562701,11042358.299243843,0.0531003327697645,0.6746031746031746,0.8940873015873015,0.0001981144836915
fully_optimized,4.5,2x,2.0,10,102975677.89194924,23606065.01418813,9144322.96036894,149104237.22693527,41627739.63433871,190731976.8612729,155169520.49463502,33805.99575046515,481470.16939252097,2666379.647699689,3147849.8170922096,82.7407062353775,79462.68390865928,0.0440873015873015,0.048531746031746,0.0,0.3478839324525982,5939657.5533023365,0.0521113837089221,0.7100992063492063,0.959186507936508,2.278683371933875e-05
fully_optimized,4.5,2x,2.0,11,108093741.34536244,17447701.21867859,9318910.642866395,156514967.24515423,30767871.015874054,187282838.26102796,158132089.41250896,34451.4356018538,507819.61556748,1970772.9941719668,2478592.609739447,84.32043042189609,118727.193690399,0.034781746031746,0.0388690476190476,0.0,0.3346594498392444,5839972.807060483,0.0501903498048272,0.6974801587301588,0.9447023809523808,3.454708288132795e-05
